"id","title","displayAddress","bathrooms","bedrooms","addedOn","type","rera","propertyType","price"
"10340466","High-End 3 Bedroom|Very Spacious| Premium Location","Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi","2","3","2023-10-01T12:06:37+00:00","buy","","apartment","11000000"
"11057458","Amazing Canal view l Great Amenities |","Waters Edge, Yas Island, Abu Dhabi","2","3","2024-02-13T05:03:04+00:00","buy","","apartment","1950000"
"11101840","10%Down Payment 240K | 2% monthly Payment plan |High ROI","Azizi Venice, Dubai South (Dubai World Central), Dubai","2","3","2024-02-20T07:02:16+00:00","buy","1703559660","apartment","2400000"
"10785522","High ROI I Fully furnished I 4 years post handover payment plan I Investor Deal","Equiti Gate, Jebel Ali, Dubai","2","0","2023-12-26T12:53:53+00:00","buy","1681738080","apartment","580000"
"10544301","The cheapest 3-bedroom apartment in installments","Golf Tower, Emirates City, Ajman","2","3","2023-11-09T15:56:47+00:00","buy","","apartment","699000"
"10780286","Hot Price |Premium Location |Brand New Boulevard","Radiant Square, City Of Lights, Al Reem Island, Abu Dhabi","2","3","2023-12-26T01:56:08+00:00","buy","","apartment","1199999"
"11005912","★ FULLY EQUIPPED BOSCH KITCHEN ★","1WOOD Residence, Jumeirah Village Circle, Dubai","2","0","2024-02-04T10:54:48+00:00","buy","0379358861","apartment","565000"
"11085519","1% MONTHLY-HOT AREA-HEART OF AJMAN","Garden Residences, Emirates City, Ajman","2","0","2024-02-17T03:41:03+00:00","buy","","apartment","233000"
"10557511","3BK+ Maid⏳ Luxurious ⏳ Rent Refundable","Meera 1, Shams Abu Dhabi, Al Reem Island, Abu Dhabi","2","3","2023-11-13T03:22:19+00:00","buy","","apartment","1800000"
"10988218","Easy Payment plan | Mangrove Residences | Luxury","Expo City Mangrove Residences, Expo City, Dubai","2","3","2024-02-01T04:47:32+00:00","buy","0564362835","apartment","3000000"
"11017486","1% Monthly Payment Plan | High ROI | Luxury Living","Levanto By Oro24, Jumeirah Village Circle, Dubai","2","3","2024-02-06T05:34:00+00:00","buy","1051347466","apartment","1684000"
"11242507","Spacious | Partial Marina View | Ready Unit","Sadaf 5, Sadaf, Jumeirah Beach Residence, Dubai","2","3","2024-03-15T07:22:59+00:00","buy","7115749500","apartment","2699999"
"9565493","Stunning View/ Prime Location/Great Investment","The Bridges, Shams Abu Dhabi, Al Reem Island, Abu Dhabi","2","3","2023-03-26T06:59:28+00:00","buy","","apartment","2000000"
"10977500","Canal View | Fully Furnished | Prime Location","Bayz by Danube, Business Bay, Dubai","2","3","2024-01-30T10:18:48+00:00","buy","65390271106","apartment","2500000"
"11001047","VACANT | CENTRAL PARK VIEW | AREA SPECIALIST","Jenna Main Square 2, Jenna Main Square, Town Square, Dubai","2","3","2024-02-03T09:07:26+00:00","buy","7126232503","apartment","1600000"
"10072489","Wise Investment | 0% Commission | 5% Down Payment","Reeman Living, Al Shamkha, Abu Dhabi","2","3","2023-08-03T04:18:42+00:00","buy","","apartment","1101000"
"10287194","HOT DEAL | HIGH ROI | PERFECT PRICE","MAG 330, City of Arabia, Dubai","2","0","2023-09-19T09:17:52+00:00","buy","0042298579","apartment","798000"
"11243310","Burj view | Paramount 3 br | Ready to move","Tower B, DAMAC Towers by Paramount, Business Bay, Dubai","2","3","2024-03-15T04:31:04+00:00","buy","1217067798","apartment","2900000"
"10984916","1% Payment Plan Damac Altitude","Damac Towers, Business Bay, Dubai","2","0","2024-01-31T10:10:58+00:00","buy","1657299732","apartment","3920000"
"10304190","Amazing Amenities | Good Community","Al Sabeel Building, Al Ghadeer, Abu Dhabi","2","0","2023-09-22T07:52:52+00:00","buy","","apartment","450000"
"10342342","2 Bedroom in alreem island Zero% commission","Al Reem Island, Abu Dhabi","2","3","2023-10-02T03:24:44+00:00","buy","","apartment","1600000"
"10704071","Move-In Ready | Canal View | Large Balcony","The View, Al Raha Beach, Abu Dhabi","2","3","2023-12-11T04:51:05+00:00","buy","","apartment","2270000"
"10899679","Biggest Studio Layout | Sea & Mangrove views","Hydra Avenue Towers, City Of Lights, Al Reem Island, Abu Dhabi","2","0","2024-01-17T04:35:47+00:00","buy","","apartment","652800"
"11006870","Fully  Furnished | Park View | High Floor","Armada Tower 3, Lake Elucio, Jumeirah Lake Towers, Dubai","2","3","2024-02-05T01:53:52+00:00","buy","7123209700","apartment","1700000"
"10154267","Last Chance! | Cash offer | Highest ROI","Diva, Yas Island, Abu Dhabi","2","3","2023-08-22T03:26:22+00:00","buy","","apartment","1050000"
"9894062","25% Discount | Buy low Sell High | Easy payments","Diva, Yas Island, Abu Dhabi","2","3","2023-06-19T09:49:28+00:00","buy","","apartment","1140000"
"11025876","VOT | Ready to view |360 view of park","Mudon Views, Mudon, Dubai","2","3","2024-02-07T10:05:39+00:00","buy","7178391726","apartment","2200000"
"11154682","Tranquil Living I Easy Payments I Hot Price","Alreeman II, Al Shamkha, Abu Dhabi","2","3","2024-02-29T01:58:36+00:00","buy","","apartment","1254000"
"10930067","Full SEA & CASINO View | Luxury Hotel Apartment","Marjan Island Resort and Spa, Al Marjan Island, Ras Al Khaimah","2","3","2024-01-22T09:24:06+00:00","buy","","apartment","4000000"
"10903590","Fully Furnished | Brand New | High Floor Unit","Jewelz by Danube, Arjan, Dubai","2","0","2024-01-17T09:49:28+00:00","buy","71165272484","apartment","600000"
"11164514","3BR APARTMENT IN SELINA BAY | WITH BALCONY + LAUNDRY ROOM","Selina Bay, Yas Island, Abu Dhabi","2","3","2024-03-01T08:39:17+00:00","buy","","apartment","1254717"
"11221319","Best Offer | Limited 3 Bed | Furnished Serviced","North 43 Residences, Jumeirah Village Circle, Dubai","2","3","2024-03-12T08:31:25+00:00","buy","0456027703","apartment","1914927"
"10837884","LUXURY FLAT | GOLDEN VISA | GREAT VIEW | FLEXI PAYMENTS | PRIME LOCATION | HIGH ROI | GENUINE DIRECT","Sobha Verde, Jumeirah Lake Towers, Dubai","2","3","2024-01-06T17:09:49+00:00","buy","0817185656","apartment","2650000"
"11134630","Magnificent| Luxurious l High ROI","310 Riverside Crescent, Sobha Hartland II, Mohammed Bin Rashid City, Dubai","2","3","2024-02-26T06:31:21+00:00","buy","0173353897","apartment","2191944"
"11151144","Full Burj Khalifa  | High Floor | Confirm Seller","Boulevard Point, Downtown Dubai, Dubai","2","3","2024-02-28T07:11:49+00:00","buy","6512527887","apartment","6600000"
"10615925","Invest in this Modern Unit For Your Family!","Ansam 1, Ansam, Yas Island, Abu Dhabi","2","0","2023-11-22T09:40:55+00:00","buy","","apartment","850000"
